run,user_id,bytes_transmitted,throughput_bps,throughput_mbps
Scenario1-4-20250707-22:31:25-965775,2,3132020.0,455566.54545454547,0.45556654545454545
Scenario1-4-20250707-22:31:25-965775,3,3131935.0,455554.1818181818,0.4555541818181818
Scenario1-4-20250707-22:31:25-965775,4,3147133.0,457764.8,0.45776479999999997
Scenario1-4-20250707-22:31:25-965775,5,3145101.0,457469.2363636364,0.4574692363636364
Scenario1-4-20250707-22:31:25-965775,6,3147185.0,457772.36363636365,0.45777236363636364
Scenario1-4-20250707-22:31:25-965775,7,3128989.0,455125.67272727273,0.4551256727272727
Scenario1-4-20250707-22:31:25-965775,8,3121509.0,454037.67272727273,0.45403767272727275
Scenario1-4-20250707-22:31:25-965775,9,3136929.0,456280.58181818185,0.4562805818181819
Scenario1-5-20250707-22:31:25-965776,0,3133090.0,455722.1818181818,0.4557221818181818
Scenario1-5-20250707-22:31:25-965776,1,3119330.0,453720.7272727273,0.4537207272727273
Scenario1-5-20250707-22:31:25-965776,2,3111327.0,452556.65454545454,0.4525566545454545
Scenario1-5-20250707-22:31:25-965776,3,3153290.0,458660.36363636365,0.45866036363636364
Scenario1-5-20250707-22:31:25-965776,4,3130657.0,455368.2909090909,0.45536829090909087
Scenario1-5-20250707-22:31:25-965776,5,3129523.0,455203.34545454546,0.45520334545454544
Scenario1-5-20250707-22:31:25-965776,6,3150492.0,458253.38181818184,0.4582533818181818
Scenario1-5-20250707-22:31:25-965776,7,3144944.0,457446.4,0.45744640000000003
Scenario1-5-20250707-22:31:25-965776,8,3128792.0,455097.0181818182,0.4550970181818182
Scenario1-5-20250707-22:31:25-965776,9,3133377.0,455763.92727272725,0.45576392727272724
Scenario1-6-20250707-22:31:25-965778,0,3125332.0,454593.7454545455,0.4545937454545455
Scenario1-6-20250707-22:31:25-965778,1,3131210.0,455448.7272727273,0.4554487272727273
Scenario1-6-20250707-22:31:25-965778,2,3138584.0,456521.3090909091,0.4565213090909091
Scenario1-6-20250707-22:31:25-965778,3,3138877.0,456563.92727272725,0.45656392727272727
Scenario1-6-20250707-22:31:25-965778,4,3144038.0,457314.61818181816,0.4573146181818182
Scenario1-6-20250707-22:31:25-965778,5,3158249.0,459381.67272727273,0.4593816727272727
Scenario1-6-20250707-22:31:25-965778,6,3145199.0,457483.4909090909,0.4574834909090909
Scenario1-6-20250707-22:31:25-965778,7,3153515.0,458693.0909090909,0.4586930909090909
Scenario1-6-20250707-22:31:25-965778,8,3126487.0,454761.7454545455,0.4547617454545455
Scenario1-6-20250707-22:31:25-965778,9,3113801.0,452916.5090909091,0.4529165090909091
Scenario1-7-20250707-22:31:25-965777,0,3123290.0,454296.7272727273,0.4542967272727273
Scenario1-7-20250707-22:31:25-965777,1,3143539.0,457242.0363636364,0.45724203636363636
Scenario1-7-20250707-22:31:25-965777,2,3139628.0,456673.16363636364,0.4566731636363636
Scenario1-7-20250707-22:31:25-965777,3,3135868.0,456126.2545454545,0.4561262545454545
Scenario1-7-20250707-22:31:25-965777,4,3150349.0,458232.58181818185,0.45823258181818183
Scenario1-7-20250707-22:31:25-965777,5,3128113.0,454998.2545454545,0.4549982545454545
Scenario1-7-20250707-22:31:25-965777,6,3140121.0,456744.87272727274,0.45674487272727277
